STNAME,CTYNAME,PCNT_BLACK,Site Name,Site Score,Site EPA ID,SEMS ID,Region ID,State,City,County,Status,Latitude,Longitude,Proposed Date,Listing Date,Construction Completion Date,Construction Completion Number,NOID Date,Deletion Date,Site Listing Narrative,Site Progress Profile,Proposed FR Notice,Listing FR Notice,NOID FR Notice,Deletion FR Notice,Restoration FR Notice Jumper Page,Site has had a Partial Deletion,CreationDate,Creator,EditDate,Editor,ObjectId2,x,y
Missouri,St. Louis,0.2626058006145614,Westlake Landfill,29.85,MOD079900932,701039.0,7.0,Missouri,Bridgeton,St. Louis,NPL Site,38.77,-90.445269,10/26/1989,08/30/1990,,0.0,,,"<a href=""https://semspub.epa.gov/src/document/07/30296142"" target=""_blank"">MOD079900932 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0701039"" target=""_blank"">Westlake Landfill</a>","<a href=""https://semspub.epa.gov/src/document/11/189651"" target=""_blank"">10/26/1989 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>",,,,No,,,,,696.0,-10068321.28974065,4688779.389880457
Missouri,St. Louis,0.2626058006145614,St. Louis Airport/Hazelwood Interim Storage/Futura Coatings Co.,38.31,MOD980633176,701210.0,7.0,Missouri,St. Louis County,St. Louis,NPL Site,38.759719,-90.360419,05/05/1989,10/04/1989,,0.0,,,"<a href=""https://semspub.epa.gov/src/document/07/30296135"" target=""_blank"">MOD980633176 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0701210"" target=""_blank"">St. Louis Airport/Hazelwood Interim Storage/Futura Coatings Co.</a>","<a href=""https://semspub.epa.gov/src/document/11/189649"" target=""_blank"">05/05/1989 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>",,,,No,,,,,695.0,-10058875.83094684,4687311.59045406
Missouri,St. Louis,0.2626058006145614,Valley Park TCE,35.57,MOD980968341,701494.0,7.0,Missouri,Valley Park,St. Louis,NPL Site,38.552781,-90.466669,04/10/1985,06/10/1986,09/19/2006,982.0,,,"<a href=""https://semspub.epa.gov/src/document/07/30296206"" target=""_blank"">MOD980968341 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0701494"" target=""_blank"">Valley Park TCE</a>","<a href=""https://semspub.epa.gov/src/document/11/189642"" target=""_blank"">04/10/1985 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,,No,,,,,689.0,-10070703.526843626,4657812.247349587
Missouri,St. Louis,0.2626058006145614,Times Beach,40.08,MOD980685226,701237.0,7.0,Missouri,Times Beach,St. Louis,Deleted NPL Site,38.508339,-90.601669,03/04/1983,09/08/1983,09/30/1997,477.0,08/07/2001,09/25/2001,"<a href=""https://semspub.epa.gov/src/document/07/30296196"" target=""_blank"">MOD980685226 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0701237"" target=""_blank"">Times Beach</a>","<a href=""https://semspub.epa.gov/src/document/07/30296238"" target=""_blank"">03/04/1983 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-08-07/pdf/01-19751.pdf"" target=""_blank"">08/07/2001 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-09-25/pdf/01-23598.pdf"" target=""_blank"">09/25/2001 (PDF)</a>",,No,,,,,681.0,-10085731.65810072,4651488.058690951
Missouri,St. Louis,0.46917252209091875,Ellisville Site,0.0,MOD980633010,701205.0,7.0,Missouri,Ellisville,St. Louis,NPL Site,38.603331,-90.61833100000001,12/30/1982,09/08/1983,09/30/1997,478.0,,,"<a href=""https://semspub.epa.gov/src/document/07/30296193"" target=""_blank"">MOD980633010 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0701205"" target=""_blank"">Ellisville Site</a>","<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,678.0,-10087586.463456318,4665010.371193636
Missouri,St. Louis,0.46917252209091875,Westlake Landfill,29.85,MOD079900932,701039.0,7.0,Missouri,Bridgeton,St. Louis,NPL Site,38.77,-90.445269,10/26/1989,08/30/1990,,0.0,,,"<a href=""https://semspub.epa.gov/src/document/07/30296142"" target=""_blank"">MOD079900932 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0701039"" target=""_blank"">Westlake Landfill</a>","<a href=""https://semspub.epa.gov/src/document/11/189651"" target=""_blank"">10/26/1989 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>",,,,No,,,,,696.0,-10068321.28974065,4688779.389880457
Missouri,St. Louis,0.46917252209091875,St. Louis Airport/Hazelwood Interim Storage/Futura Coatings Co.,38.31,MOD980633176,701210.0,7.0,Missouri,St. Louis County,St. Louis,NPL Site,38.759719,-90.360419,05/05/1989,10/04/1989,,0.0,,,"<a href=""https://semspub.epa.gov/src/document/07/30296135"" target=""_blank"">MOD980633176 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0701210"" target=""_blank"">St. Louis Airport/Hazelwood Interim Storage/Futura Coatings Co.</a>","<a href=""https://semspub.epa.gov/src/document/11/189649"" target=""_blank"">05/05/1989 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>",,,,No,,,,,695.0,-10058875.83094684,4687311.59045406
Missouri,St. Louis,0.46917252209091875,Valley Park TCE,35.57,MOD980968341,701494.0,7.0,Missouri,Valley Park,St. Louis,NPL Site,38.552781,-90.466669,04/10/1985,06/10/1986,09/19/2006,982.0,,,"<a href=""https://semspub.epa.gov/src/document/07/30296206"" target=""_blank"">MOD980968341 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0701494"" target=""_blank"">Valley Park TCE</a>","<a href=""https://semspub.epa.gov/src/document/11/189642"" target=""_blank"">04/10/1985 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,,No,,,,,689.0,-10070703.526843626,4657812.247349587
Missouri,St. Louis,0.46917252209091875,Times Beach,40.08,MOD980685226,701237.0,7.0,Missouri,Times Beach,St. Louis,Deleted NPL Site,38.508339,-90.601669,03/04/1983,09/08/1983,09/30/1997,477.0,08/07/2001,09/25/2001,"<a href=""https://semspub.epa.gov/src/document/07/30296196"" target=""_blank"">MOD980685226 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0701237"" target=""_blank"">Times Beach</a>","<a href=""https://semspub.epa.gov/src/document/07/30296238"" target=""_blank"">03/04/1983 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-08-07/pdf/01-19751.pdf"" target=""_blank"">08/07/2001 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-09-25/pdf/01-23598.pdf"" target=""_blank"">09/25/2001 (PDF)</a>",,No,,,,,681.0,-10085731.65810072,4651488.058690951
Florida,St. Lucie,0.22989853699546448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,St. Martin,0.3094458273287043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,St. Mary's,0.16943000616685755,Southern Maryland Wood Treating,34.21,MDD980704852,300305.0,3.0,Maryland,Hollywood,St. Mary's,Deleted NPL Site,38.3589,-76.5882,10/15/1984,06/10/1986,04/23/2001,766.0,02/04/2005,04/05/2005,"<a href=""https://semspub.epa.gov/src/document/03/900282"" target=""_blank"">MDD980704852 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300305"" target=""_blank"">Southern Maryland Wood Treating</a>","<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-02-04/pdf/05-2059.pdf"" target=""_blank"">02/04/2005 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-02-04/pdf/05-2058.pdf"" target=""_blank"">04/05/2005 (PDF)</a>",,No,,,,,202.0,-8525759.424773395,4630251.149035031
Maryland,St. Mary's,0.16943000616685755,Patuxent River Naval Air Station,50.0,MD7170024536,300429.0,3.0,Maryland,St. Mary's County,St. Mary's,NPL Site,38.270694,-76.419444,01/18/1994,05/31/1994,,0.0,,,"<a href=""https://semspub.epa.gov/src/document/03/900222"" target=""_blank"">MD7170024536 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300429"" target=""_blank"">Patuxent River Naval Air Station</a>","<a href=""https://semspub.epa.gov/src/document/11/189657"" target=""_blank"">01/18/1994 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189638"" target=""_blank"">05/31/1994 (PDF)</a>",,,,No,,,,,212.0,-8506973.592785085,4617736.688903865
Louisiana,St. Mary,0.33314420037286213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,St. Tammany,0.137152051117622,Bayou Bonfouca,29.78,LAD980745632,600574.0,6.0,Louisiana,Slidell,St. Tammany,NPL Site,30.282219,-89.784161,12/30/1982,09/08/1983,09/30/1997,472.0,,,"<a href=""https://semspub.epa.gov/src/document/06/300339"" target=""_blank"">LAD980745632 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600574"" target=""_blank"">Bayou Bonfouca</a>","<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,,No,,,,,530.0,-9994727.083821293,3539878.291943602
Louisiana,St. Tammany,0.137152051117622,Madisonville Creosote Works,48.01,LAD981522998,600653.0,6.0,Louisiana,Madisonville,St. Tammany,NPL Site,30.427221999999997,-90.198611,06/17/1996,12/23/1996,06/16/2000,687.0,,,"<a href=""https://semspub.epa.gov/src/document/06/300289"" target=""_blank"">LAD981522998 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600653"" target=""_blank"">Madisonville Creosote Works</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-06-17/pdf/96-15033.pdf"" target=""_blank"">06/17/1996 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-12-23/pdf/96-32353.pdf"" target=""_blank"">12/23/1996 (PDF)</a>",,,,No,,,,,544.0,-10040863.446780564,3558584.3047808376
Louisiana,St. Tammany,0.137152051117622,Southern Shipbuilding,50.0,LAD008149015,601494.0,6.0,Louisiana,Slidell,St. Tammany,Deleted NPL Site,30.2725,-89.800833,02/13/1995,05/26/1995,09/15/1997,450.0,03/31/1998,06/16/1998,"<a href=""https://semspub.epa.gov/src/document/06/300288"" target=""_blank"">LAD008149015 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0601494"" target=""_blank"">Southern Shipbuilding</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-02-13/pdf/95-3601.pdf"" target=""_blank"">02/13/1995 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-05-26/pdf/95-12995.pdf"" target=""_blank"">05/26/1995 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-03-31/pdf/98-7768.pdf"" target=""_blank"">03/31/1998 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-06-16/pdf/98-15949.pdf"" target=""_blank"">06/16/1998 (PDF)</a>",,No,,,,,543.0,-9996583.002371795,3538625.489039786
Virginia,Stafford,0.2258212215957405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Staunton,0.13773463821594736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,Stewart,0.4935810300558828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,Stone,0.19900741710296685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,Suffolk,0.2690572416958678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Suffolk,0.44379424154253705,Suffolk City Landfill,35.76,VAD980917983,302775.0,3.0,Virginia,Suffolk,Suffolk,Deleted NPL Site,36.6784,-76.5839,06/24/1988,02/21/1990,09/30/1992,144.0,10/20/1994,01/24/1995,"<a href=""https://semspub.epa.gov/src/document/03/900178"" target=""_blank"">VAD980917983 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0302775"" target=""_blank"">Suffolk City Landfill</a>","<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189635"" target=""_blank"">02/21/1990 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/03/900063"" target=""_blank"">10/20/1994 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-01-24/pdf/95-1739.pdf"" target=""_blank"">01/24/1995 (PDF)</a>",,No,,,,,1040.0,-8525280.750962984,4394374.195796427
Virginia,Suffolk,0.44379424154253705,Saunders Supply Co.,36.88,VAD003117389,302514.0,3.0,Virginia,Chuckatuck,Suffolk,NPL Site,36.86055,-76.58166899999999,01/22/1987,10/04/1989,12/17/1999,675.0,,,"<a href=""https://semspub.epa.gov/src/document/03/900376"" target=""_blank"">VAD003117389 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0302514"" target=""_blank"">Saunders Supply Co.</a>","<a href=""https://semspub.epa.gov/src/document/11/189645"" target=""_blank"">01/22/1987 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>",,,,No,,,,,1033.0,-8525032.397179024,4419687.039371713
Virginia,Suffolk,0.44379424154253705,Former Nansemond Ordnance Depot,70.71,VAD123933426,302639.0,3.0,Virginia,Suffolk,Suffolk,NPL Site,36.899722,-76.434722,01/19/1999,07/22/1999,,0.0,,,"<a href=""https://semspub.epa.gov/src/document/03/900236"" target=""_blank"">VAD123933426 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0302639"" target=""_blank"">Former Nansemond Ordnance Depot</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-01-19/pdf/99-1021.pdf"" target=""_blank"">01/19/1999 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-07-22/pdf/99-18602.pdf"" target=""_blank"">07/22/1999 (PDF)</a>",,,,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,1050.0,-8508674.331965424,4425138.529158369
Ohio,Summit,0.1677113119278095,Copley Square Plaza,50.0,OH0000563122,507548.0,5.0,Ohio,Copley,Summit,NPL Site,41.092839,-81.61747199999999,09/23/2004,04/27/2005,,0.0,,,"<a href=""https://semspub.epa.gov/src/document/05/633452"" target=""_blank"">OH0000563122 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0507548"" target=""_blank"">Copley Square Plaza</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-09-23/pdf/04-21387.pdf"" target=""_blank"">09/23/2004 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-04-27/pdf/05-8321.pdf"" target=""_blank"">04/27/2005 (PDF)</a>",,,,No,,,,,1677.0,-9085615.422874264,5026045.054343838
Alabama,Sumter,0.7191598937796733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,Sumter,0.5363433139141037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,Sumter,0.49039083216986346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,Sunflower,0.743289526085225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Surry,0.42759265026471505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,Sussex,0.1362962962962963,Blades Groundwater,50.0,DEN000304203,304203.0,3.0,Delaware,Blades,Sussex,NPL Site,38.631644,-75.610467,11/08/2019,09/03/2020,,0.0,,,"<a href=""https://semspub.epa.gov/src/document/11/400004"" target=""_blank"">DEN000304203 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0304203"" target=""_blank"">Blades Groundwater</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2019-11-08/pdf/2019-24154.pdf"" target=""_blank"">11/08/2019 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2020-09-03/pdf/2020-19172.pdf"" target=""_blank"">09/03/2020 (PDF)</a>",,,,No,,,,,36.0,-8416918.685081616,4669044.247711083
Delaware,Sussex,0.1362962962962963,Millsboro TCE,50.0,DEN000306645,306645.0,3.0,Delaware,Millsboro,Sussex,Proposed NPL Site,38.588158,-75.298061,09/23/2009,,,0.0,,,"<a href=""https://semspub.epa.gov/src/document/03/900036"" target=""_blank"">DEN000306645 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0306645"" target=""_blank"">Millsboro TCE</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-09-23/pdf/E9-22936.pdf"" target=""_blank"">09/23/2009 (PDF)</a>",,,,,No,,,,,33.0,-8382141.808240852,4662849.2627264615
Delaware,Sussex,0.1362962962962963,Sussex County Landfill No. 5,28.9,DED980494637,300089.0,3.0,Delaware,Laurel,Sussex,Deleted NPL Site,38.535,-75.61416899999999,06/24/1988,10/04/1989,12/29/1994,282.0,07/30/2001,09/28/2001,"<a href=""https://semspub.epa.gov/src/document/03/900276"" target=""_blank"">DED980494637 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300089"" target=""_blank"">Sussex County Landfill No. 5</a>","<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-07-30/pdf/01-18817.pdf"" target=""_blank"">07/30/2001 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-07-30/pdf/01-18816.pdf"" target=""_blank"">09/28/2001 (PDF)</a>",,No,,,,,28.0,-8417330.789836533,4655281.505399954
Delaware,Sussex,0.1362962962962963,NCR Corp. (Millsboro Plant),38.21,DED043958388,300061.0,3.0,Delaware,Millsboro,Sussex,NPL Site,38.5775,-75.283061,04/10/1985,07/22/1987,09/27/1996,394.0,,,"<a href=""https://semspub.epa.gov/src/document/03/900270"" target=""_blank"">DED043958388 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300061"" target=""_blank"">NCR Corp. (Millsboro Plant)</a>","<a href=""https://semspub.epa.gov/src/document/11/189642"" target=""_blank"">04/10/1985 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,,No,,,,,22.0,-8380472.015878952,4661331.504132302
Virginia,Sussex,0.5710189085043462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,Suwannee,0.13458810815678682,Brown Wood Preserving,45.51,FLD980728935,400917.0,4.0,Florida,Live Oak,Suwannee,Deleted NPL Site,30.3025,-83.01305,12/30/1982,09/08/1983,12/31/1991,70.0,07/06/1995,09/22/1995,"<a href=""https://semspub.epa.gov/src/document/04/11121415"" target=""_blank"">FLD980728935 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400917"" target=""_blank"">Brown Wood Preserving</a>","<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-07-06/pdf/95-16419.pdf"" target=""_blank"">07/06/1995 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-09-22/pdf/95-23321.pdf"" target=""_blank"">09/22/1995 (PDF)</a>",,No,,,,,39.0,-9240970.45519656,3542492.962261094
Georgia,Talbot,0.5594834543987086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,Talbot,0.139506737312068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,Taliaferro,0.5673389720234222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Talladega,0.34031858761159317,Alabama Army Ammunition Plant,36.83,AL6210020008,400449.0,4.0,Alabama,Childersburg,Talladega,NPL Site,33.3381,-86.3268,10/15/1984,07/22/1987,,0.0,,,"<a href=""https://semspub.epa.gov/src/document/04/11121411"" target=""_blank"">AL6210020008 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400449"" target=""_blank"">Alabama Army Ammunition Plant</a>","<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,,No,,,,,817.0,-9609855.417812768,3940267.5529608317
Mississippi,Tallahatchie,0.5775219060033312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Tallapoosa,0.2784204919860282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,Tangipahoa,0.3125306104275813,Delatte Metals,50.0,LAD052510344,600428.0,6.0,Louisiana,Ponchatoula,Tangipahoa,Deleted NPL Site,30.4225,-90.410833,07/28/1998,01/19/1999,09/22/2003,870.0,06/08/2005,08/08/2005,"<a href=""https://semspub.epa.gov/src/document/06/300296"" target=""_blank"">LAD052510344 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600428"" target=""_blank"">Delatte Metals</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-07-28/pdf/98-20155.pdf"" target=""_blank"">07/28/1998 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-01-19/pdf/99-1020.pdf"" target=""_blank"">01/19/1999 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-06-08/pdf/05-11271.pdf"" target=""_blank"">06/08/2005 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-06-08/pdf/05-11270.pdf"" target=""_blank"">08/08/2005 (PDF)</a>",,No,,,,,545.0,-10064487.891755696,3557974.709184036
Texas,Tarrant,0.19085999386449087,Pesses Chemical Co.,28.86,TXD980699656,602800.0,6.0,Texas,Fort Worth,Tarrant,Deleted NPL Site,32.7174,-97.3256,10/15/1984,06/10/1986,09/28/1992,136.0,04/17/1995,09/28/1995,"<a href=""https://semspub.epa.gov/src/document/06/300371"" target=""_blank"">TXD980699656 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0602800"" target=""_blank"">Pesses Chemical Co.</a>","<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-04-17/pdf/95-9384.pdf"" target=""_blank"">04/17/1995 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-09-28/pdf/95-24037.pdf"" target=""_blank"">09/28/1995 (PDF)</a>",,No,,,,,1460.0,-10834236.233149825,3857853.334853336
